activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
inactive,8260770,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(S(=O)(=O)N2CCOCC2)c1,,,CHEMBL1201862,,,,CHEMBL1516127,,CHEMBL1516127,,0,http://www.openphacts.org/units/Nanomolar,1267933,>,7,1,>,,IC50,nM,,11957.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,11.957
inactive,8260771,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(NC(=O)COC(=O)c1cccs1)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL2001670,,CHEMBL2001670,,0,http://www.openphacts.org/units/Nanomolar,1597024,>,7,1,>,,IC50,nM,,35910.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,35.91
active,8260772,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN1CCN(C(=S)c2ccc(-c3ccccc3)cc2)CC1,,,CHEMBL1201862,,,,CHEMBL1484503,,CHEMBL1484503,5.33,0,http://www.openphacts.org/units/Nanomolar,1098419,=,7,1,=,,IC50,nM,,4622.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.622
active,8260773,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=[N+]([O-])c1ccc2c(c1)-c1ccccc1C2=NO,,,CHEMBL1201862,,,,CHEMBL1709889,,CHEMBL1709889,5.48,0,http://www.openphacts.org/units/Nanomolar,1389483,=,7,1,=,,IC50,nM,,3343.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.343
inactive,8260774,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(c1ncnc2sc3c(c12)CCC3)C1CCS(=O)(=O)C1,,,CHEMBL1201862,,,,CHEMBL1728248,,CHEMBL1728248,4.70,0,http://www.openphacts.org/units/Nanomolar,1355993,=,7,1,=,,IC50,nM,,19854.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,19.854
active,8260775,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1,,,CHEMBL1201862,,,,CHEMBL565657,,CHEMBL565657,,0,http://www.openphacts.org/units/Nanomolar,1020575,>,7,1,>,,IC50,nM,,147.63,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,0.14763
active,8260776,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCNC(=O)c1ccc(NC(=O)C2CCN(c3ncnc4sc(C)c(C)c34)CC2)cc1,,,CHEMBL1201862,,,,CHEMBL1461035,,CHEMBL1461035,5.41,0,http://www.openphacts.org/units/Nanomolar,1249979,=,7,1,=,,IC50,nM,,3935.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.935
active,8260777,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Nc2c([N+](=O)[O-])nn(-c3ccc4c(c3)OCCO4)[n+]2[O-])cc1F,,,CHEMBL1201862,,,,CHEMBL1427335,,CHEMBL1427335,5.49,0,http://www.openphacts.org/units/Nanomolar,1125602,=,7,1,=,,IC50,nM,,3236.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.236
active,8260778,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)Cc2c(ccc3ccccc23)C(=O)N1,,,CHEMBL1201862,,,,CHEMBL1605666,,CHEMBL1605666,5.49,0,http://www.openphacts.org/units/Nanomolar,984018,=,7,1,=,,IC50,nM,,3211.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.211
active,8260779,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(/C=C2/SC(=S)N(CCCC(=O)Nc3ccc(O)cc3)C2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1453181,,CHEMBL1453181,5.49,0,http://www.openphacts.org/units/Nanomolar,1100707,=,7,1,=,,IC50,nM,,3234.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.234
active,8260780,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(c1ccc(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1)S(=O)(=O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1372654,,CHEMBL1372654,,0,http://www.openphacts.org/units/Nanomolar,998187,>,7,1,>,,IC50,nM,,3986.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.986
active,8260781,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1,,,CHEMBL1201862,,,,CHEMBL1875320,,CHEMBL1875320,5.15,0,http://www.openphacts.org/units/Nanomolar,1485134,=,7,1,=,,IC50,nM,,7035.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,7.035
active,8260782,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,,,CHEMBL1201862,,,,CHEMBL2028065,,CHEMBL2028065,5.17,0,http://www.openphacts.org/units/Nanomolar,1630412,=,7,1,=,,IC50,nM,,6772.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.772
inactive,8260783,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1/C=C\C(=O)NCC(=O)N/N=C/c1cccc(OC)c1O,,,CHEMBL1201862,,,,CHEMBL1967019,,CHEMBL1967019,4.89,0,http://www.openphacts.org/units/Nanomolar,1247051,=,7,1,=,,IC50,nM,,12872.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,12.872
active,8260784,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)C1(c2ccc(Cl)cc2)CCC1,,,CHEMBL1201862,,,,CHEMBL1993707,,CHEMBL1993707,,0,http://www.openphacts.org/units/Nanomolar,1630554,>,7,1,>,,IC50,nM,,1329.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,1.329
active,8260785,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CCC/C1=c1\s/c(=C/c2cccnc2)c(=O)n1-c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1723814,,CHEMBL1723814,5.21,0,http://www.openphacts.org/units/Nanomolar,1385441,=,7,1,=,,IC50,nM,,6200.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.2
active,8260786,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCCC(CC)COCCCNC=C1C(=O)NC(=S)NC1=O,,,CHEMBL1201862,,,,CHEMBL1555905,,CHEMBL1555905,5.24,0,http://www.openphacts.org/units/Nanomolar,1151625,=,7,1,=,,IC50,nM,,5739.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,5.739
active,8260787,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(CSc2nnc(-c3ccncc3)o2)cc1,,,CHEMBL1201862,,,,CHEMBL1471916,,CHEMBL1471916,5.57,0,http://www.openphacts.org/units/Nanomolar,1100625,=,7,1,=,,IC50,nM,,2695.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,2.695
active,8260788,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(-c2nnc(-c3ccccn3)nc2NC2CCCCC2)cc1,,,CHEMBL1201862,,,,CHEMBL533226,,CHEMBL533226,5.54,0,http://www.openphacts.org/units/Nanomolar,988730,=,7,1,=,,IC50,nM,,2893.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,2.893
inactive,8260789,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(C(=O)N/N=C/C(C)C)[nH]c2ccc([N+](=O)[O-])cc12,,,CHEMBL1201862,,,,CHEMBL1993555,,CHEMBL1993555,4.77,0,http://www.openphacts.org/units/Nanomolar,1038854,=,7,1,=,,IC50,nM,,17000.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,17.0
active,8260790,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)NCC(c2ccco2)N2CCCCC2)cc1,,,CHEMBL1201862,,,,CHEMBL1406398,,CHEMBL1406398,5.51,0,http://www.openphacts.org/units/Nanomolar,1265585,=,7,1,=,,IC50,nM,,3108.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.108
active,8260791,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N/N=C/c1ccc(O)cc1O)/C(=C/c1ccccc1)CCO,,,CHEMBL1201862,,,,CHEMBL1974180,,CHEMBL1974180,5.27,0,http://www.openphacts.org/units/Nanomolar,1032500,=,7,1,=,,IC50,nM,,5368.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,5.368
active,8260792,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CCC(=O)Nc1ccc(Br)cc1)N/N=C/c1ccccc1O,,,CHEMBL1201862,,,,CHEMBL1985479,,CHEMBL1985479,5.36,0,http://www.openphacts.org/units/Nanomolar,1222680,=,7,1,=,,IC50,nM,,4327.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.327
active,8260793,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(/C=C2\CC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC,,,CHEMBL1201862,,,,CHEMBL485636,,CHEMBL485636,5.22,0,http://www.openphacts.org/units/Nanomolar,1031192,=,7,1,=,,IC50,nM,,5957.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,5.957
active,8260794,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(C(=O)C2=C(O)C(=O)N(Cc3cccnc3)C2c2ccccn2)cnn1-c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1480936,,CHEMBL1480936,5.18,0,http://www.openphacts.org/units/Nanomolar,1096878,=,7,1,=,,IC50,nM,,6546.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.546
inactive,8260795,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1cc(C(=O)N(C)CC(=O)Nc2ccc(OCC)c(OCC)c2)sc1C,,,CHEMBL1201862,,,,CHEMBL1337807,,CHEMBL1337807,,0,http://www.openphacts.org/units/Nanomolar,1259890,>,7,1,>,,IC50,nM,,35872.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,35.872
active,8260796,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc2c3c([nH]c2cc1F)C(=O)NCC3,,,CHEMBL1201862,,,,CHEMBL1885633,,CHEMBL1885633,5.43,0,http://www.openphacts.org/units/Nanomolar,1512510,=,7,1,=,,IC50,nM,,3731.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.731
active,8260797,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(Nc2ncnc3ccc(Br)cc23)cc1,,,CHEMBL1201862,,,,CHEMBL1399772,,CHEMBL1399772,5.68,0,http://www.openphacts.org/units/Nanomolar,1203784,=,7,1,=,,IC50,nM,,2090.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,2.09
inactive,8260798,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCC(C)(C)n1nnnc1CN1CCC(n2c(C)nc3cc(C(F)(F)F)ccc32)CC1,,,CHEMBL1201862,,,,CHEMBL1568789,,CHEMBL1568789,,0,http://www.openphacts.org/units/Nanomolar,982468,>,7,1,>,,IC50,nM,,35875.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,35.875
active,8260799,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)C(=NNc1ccc2c(c1)OCCO2)C(C)=O,,,CHEMBL1201862,,,,CHEMBL1368216,,CHEMBL1368216,5.51,0,http://www.openphacts.org/units/Nanomolar,1130033,=,7,1,=,,IC50,nM,,3109.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.109
active,8260800,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Cn1c(=O)c2nc(COc3ccc(C(C)(C)C)cc3)[nH]c2n(C)c1=O,,,CHEMBL1201862,,,,CHEMBL1494091,,CHEMBL1494091,5.42,0,http://www.openphacts.org/units/Nanomolar,1146301,=,7,1,=,,IC50,nM,,3848.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.848
active,8260801,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,C=C1C(=O)[C@]23C[C@@H]4[C@H]5[C@]67CCC[C@@]5(C)CN4[C@@H]6[C@@H]2C[C@H]1[C@H](O)[C@@H]73,,,CHEMBL1201862,,,,CHEMBL2373711,,CHEMBL2373711,5.36,0,http://www.openphacts.org/units/Nanomolar,1360002,=,7,1,=,,IC50,nM,,4389.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,4.389
active,8260802,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CC1CC(C)C(=NNC(N)=O)C(C(O)CC2CCC(=O)NC2=O)C1,,,CHEMBL1201862,,,,CHEMBL1719626,,CHEMBL1719626,5.10,0,http://www.openphacts.org/units/Nanomolar,1387814,=,7,1,=,,IC50,nM,,7989.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,7.989
active,8260803,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1cc(C(N)=O)cc(Br)c1OC,,,CHEMBL1201862,,,,CHEMBL1367428,,CHEMBL1367428,5.16,0,http://www.openphacts.org/units/Nanomolar,986958,=,7,1,=,,IC50,nM,,6857.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,6.857
active,8260804,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(C(=O)NC(=S)NNC(=O)c2cnccn2)cc(OC)c1OC,,,CHEMBL1201862,,,,CHEMBL1380630,,CHEMBL1380630,5.45,0,http://www.openphacts.org/units/Nanomolar,1034056,=,7,1,=,,IC50,nM,,3577.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.577
active,8260805,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,OCCN1CCN(C(=S)c2ccc(-c3ccccc3)cc2)CC1,,,CHEMBL1201862,,,,CHEMBL1608402,,CHEMBL1608402,5.89,0,http://www.openphacts.org/units/Nanomolar,1145871,=,7,1,=,,IC50,nM,,1279.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,1.279
active,8260806,[],CHEMBL1963969,PUBCHEM_BIOASSAY: Counterscreen for inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1): Luminescence-based cell-based high throughput dose response assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3). (Class of assay: confirmatory) ,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ccc(-c2cc3ccccc3oc2=O)cc1,,,CHEMBL1201862,,,,CHEMBL1528660,,CHEMBL1528660,5.44,0,http://www.openphacts.org/units/Nanomolar,1203490,=,7,1,=,,IC50,nM,,3620.0,CHEMBL1615382,Homo sapiens,Nuclear receptor coactivator 3,9606,,,IC50,uM,UO_0000065,,3.62
